id,full_text,source
750789549329031168,Norman and Bambi are partnering with Gidget and Illumination Entertainment on @PETSMovie #TheSecretLifeOfPets https://t.co/W5qn8DJuvQ,Twitter for iPhone
750754240121802753,I want to come to London,Twitter for iPhone
750734086247944193,"Learn how to re-create my #LipKit Exposed look from the Met Gala on my app, link in bio https://t.co/sBDJ69ReHV",Buffer
750544007181271040,I love you guys. Have a good night 💫,Twitter for iPhone
750414790988746754,So excited you guys can chat with your friends in the #KendallKylieGame now! https://t.co/blh1ibgI7w,Twitter for iPhone
750392917001244672,There's still a lot available 💋 https://t.co/976aa9gCRT,Twitter for iPhone
750118004927524865,😩😩😩❤️❤️ https://t.co/6edjM1ZaJN,Twitter for iPhone
750117078145773568,RT @I_Am_TaylorJ: - @kyliecosmetics @KylieJenner wearing freedom and skylie 😍💙❤️🇺🇸 #bestfriends https://t.co/ZLM9Oe9eRJ,Twitter for iPhone
749486989867511808,They are very wearable 👄 https://t.co/B9jBBjFgse,Twitter for iPhone
749486683708502016,Those are coming too  https://t.co/OpGLvBWxuM,Twitter for iPhone
749486521279868930,Should I bring KyMajesty back one last time ?,Twitter for iPhone
749484852475375617,RT @melxjenners: @KylieJenner mood because we are getting closer to @kyliecosmetics being open all the time 🙌🏼 https://t.co/E2CdpO70l6,Twitter for iPhone
749482462762250240,https://t.co/8rHgnyjq1A,Twitter for iPhone
749365478976434176,RT @kyIiegurl: @KylieJenner your smile makes me happy 💕 https://t.co/jYY9FhcSOR,Twitter for iPhone
748957675900309504,Giveaway alert! I signed a Polaroid from my @PUMA #Suede shoot … on my app https://t.co/sBVxPhMx9m,Buffer
748944297634832384,Look @ how cute the singles look ! https://t.co/bIgbo2u1UQ,Twitter for iPhone
748943146562654208,Yes the liners are beautiful on their own. Sometimes I just wear them alone  https://t.co/TGd6zBYtak,Twitter for iPhone
748942629753065473,It's coming !! https://t.co/rVouiuinWp,Twitter for iPhone
748942493572476932,So if you lose or run out of a lip liner/matte lip you can replace it easily without having to buy the whole kit again xoxox,Twitter for iPhone
748942330858647552,Also I'm slowly starting to give u the option to buy my matte lippies and lip liner separately. Candy &amp; Mary Jo singles are available now,Twitter for iPhone
748941858236043264,Okay https://t.co/ObiDG3J5sw is live with our biggest restock ever. This inventory should last so shop at your leisure ❤️ enjoy the weekend,Twitter for iPhone
748670039385993218,RT @melxjenners: @KylieJenner the lip liners on their own are actually incredible! I love using Exposed Liner and then going over with lip…,Twitter for iPhone
748669997870833664,RT @kylierubius: @KylieJenner the perfect orange. 🍊 22. get yours tomorrow at 10 am on @kyliecosmetics 👑 https://t.co/c2SANE4MsA,Twitter for iPhone
748666493668192256,Candy Lip Liner  https://t.co/yN3hmPwHK2,Twitter for iPhone
748552100863311873,Throwing it back with @PUMA and the #Suede. https://t.co/1hNSzPOWXq,Twitter for iPhone
748307651130322945,RT @kyllizlle: Mary Jo K 👄 (my fav matte shade) @KylieJenner https://t.co/ZXZdsMqB1h,Twitter for iPhone
748222754198011905,"I love this #EnzaCosta dress! New #ShopTheSelfie on my app, link in bio https://t.co/PixvNRmW9a",Buffer
748209829445931009,https://t.co/1IlSWWMkh9 &amp; on my app. https://t.co/wYVM6FZGIu,Twitter for iPhone
748190387768983553,RT @Deksha_M: @kyliecosmetics Lip Kits by @KylieJenner The best formula out there! My love for 💄💋 redefined! ✨✨ https://t.co/J1ZZDudapR,Twitter for iPhone
747953262922391553,It's not a clap back! I'm just tryna help a girl out  https://t.co/5HVaPslQ4l,Twitter for iPhone
747952332764176385,Tinting your brows. You should try. Life changing! X https://t.co/qjlvi2MslU,Twitter for iPhone
747535439460966401,"My new #LipKit blues are sold out, but I saved 25 sets for my subscribers! Giveaway on my app https://t.co/rDUR7FFJ6B",Buffer
747229588158193664,RT @grasykardash: all hail to @KylieJenner boootaaaaayyyyy https://t.co/T1ggojPVKd,Twitter for iPhone
746941401636581377,RT @rbex99: not gonna lie I'm in love with KyMajesty @KylieJenner https://t.co/LiuZEf10zl,Twitter for iPhone
746841533643534337,RT @maartinaxo: Family ❤️ @KylieJenner @khloekardashian https://t.co/aiPPePPkLw,Twitter for iPhone
746826156863676416,RT @RamonaHilton: I have never been asked so much and got so much attention about a bikini like this one 👌🏼🔥 @KylieJenner @Topshop https://…,Twitter for iPhone
746561954748108801,Get my absolute favorite shade Exposed right now on https://t.co/bDaiohhXCV https://t.co/QrRAKtWo5b,Twitter for iPhone
746561057880084480,@MakeupShayla &amp; @DesiPerkins lookin extra beautiful in my new blue shades. Available @ https://t.co/bDaiohhXCV https://t.co/tuwAtbsINn,Twitter for iPhone
746560764157190145,Who's more excited than me that you can still purchase Kylie Lip Kits? https://t.co/bDaiohhXCV,Twitter for iPhone
746467779570634752,You're so cute! Thank you 💋 https://t.co/4twJtxyIsq,Twitter for iPhone
746466165673779200,RT @kylizzlebadgirl: my aunt ordered me both SKYLIE and FREEDOM! @KylieJenner https://t.co/UW30AYnUDs,Twitter for iPhone
746465899087962113,"RT @_deadea_: Just ordered skylie, freedom, and exposed 😁😁 can't wait to get them!! 😊 @KylieJenner @kyliecosmetics https://t.co/uKxPKAw4hU",Twitter for iPhone
746464465781088256,"Kourt K, Candy K, and Literally Gloss all available right now on https://t.co/bDaiohhXCV https://t.co/eeMDsQkncz",Twitter for iPhone
746462041477550080,4 minutes. https://t.co/bDaiohhXCV,Twitter for iPhone
746421837744091142,"RT @yoMallory: ✨ Heir, King K, Reign, Kymajesty ✨ @KylieCosmetics / @KylieJenner Metal Matte Liquid Lipsticks! https://t.co/4qVLaJfU8F",Twitter for iPhone
746245548382969856,RT @taleofbrendeaux: Can we just take a moment 👅... @KylieJenner https://t.co/RQ28krrHbj,Twitter for iPhone
746107401296711680,Meet me in LA! Donate to enter for a chance to win @ https://t.co/6h0ooewlrl and support @stompoutbullyng &amp; @LALGBTCenter,Twitter for iPhone
746083003739181057,Live streaming on my app,Twitter for iPhone
745855946216308737,Candy K or Exposed !  https://t.co/fjxOOdPFIp,Twitter for iPhone
745838100295880706,I think dolce would look beautiful on you  https://t.co/QKWYQcXZEC,Twitter for iPhone
745492529437544448,Lol okay! Ill dm you  https://t.co/IQfeJIpTqY,Twitter for iPhone
745326437586984960,"Mary Jo, Posie, and KoKo available on https://t.co/bDaiohhXCV along w everything else! https://t.co/XX8ACFuWCo",Twitter for iPhone
745073020645998592,"RT @Icancareeless: Skylie and Freedom omg 😍😍😍 
@KylieJenner @kyliecosmetics I love this ❤️ https://t.co/HvowVuJYfa",Twitter for iPhone
745034872998158336,RT @ItsJohnnyCyrus: If you dislike @KylieJenner just remember her name spelled backwards is Rennej Eilyk which makes no sense just like you…,Twitter for iPhone
745033905997119488,RT @stiIIwater: exposed and koko k 🔥🔥🔥 @KylieJenner https://t.co/EhyEqVpvss,Twitter for iPhone
745028847934943234,My favorite !  https://t.co/2TpvpEoZhm,Twitter for iPhone
745005916102156288,On https://t.co/ObiDG3J5sw along with my other mattes. Can't wait to see you there 💋,Twitter for iPhone
745005837807058945,Hey twit friends. Tomorrow at 11am pst will be your last chance to grab Majesty and Dead Of Knight for awhile! https://t.co/iP0tKQnVB4,Twitter for iPhone
745002812786913280,Everything tomorrow @ 11am pst  https://t.co/v3wa9eizjc,Twitter for iPhone
743917289351708672,"RT @aclarks0n: @KylieJenner ""like"" lipgloss &gt;&gt;",Twitter for iPhone
743863797807407104,I'm taking over @SinfulColors_NP Instagram today! https://t.co/pc8TsVGSYD https://t.co/UDEauFkOjz,Twitter for iPhone
743586964381675521,RT @NoorFaour_: With flash from top to bottom posiek kourtk Maryjo k dolcek and candyk #KYLIECOSMETICS @KylieJenner @kyliecosmetics https:/…,Twitter for iPhone
743564274375630848,Nothing makes me more happy that all my mattes are still available 💋 https://t.co/ObiDG3J5sw,Twitter for iPhone
743508883394560000,"RT @_DreamHouse_: I ordered Exposed today 🎉🎉 so now i'm waiting for Exposed, Koko and Kourt @KylieJenner https://t.co/NNJb9DdGDD",Twitter for iPhone
743508000065785856,22 and Posie Appreciation Post. available right now on https://t.co/bDaiohhXCV https://t.co/Y6MaVeY9Cv,Twitter for iPhone
743503520918179844,https://t.co/8rHgnyjq1A get it now! https://t.co/IxaswZsv6h,Twitter for iPhone
743503406526959616,1 minutes until KYMAJESTY DROPS! https://t.co/ObiDG3J5sw,Twitter for iPhone
743247786011820032,RT @rachelmills_LDA: When your little sister has literally EVERY SINGLE @KylieJenner LipKit 😂 #addict https://t.co/Z79McFPXTm,Twitter for iPhone
743165732159008770,RT @griersaftaste: @KylieJenner LOOK AT WHAT JUST CAME IN! Now i have #DeadOfKnight to add to my collection 😍😍 @kyliecosmetics https://t.co…,Twitter for iPhone
742877833387593728,RT @Its_JewelRaven: What would I do without @kyliecosmetics !? The Reign matte lipstick is GORGEOUS! @KylieJenner is amazing.. 🙌🏼❤️ https:/…,Twitter for iPhone
742867478603137024,This Thursday. All of them!  https://t.co/68PJMcA10R,Twitter for iPhone
742863846394580992,RT @lovelyangieee: @KylieJenner OMGG!!!! I just received Dead of Knight!!!!!!! 😱😱💕💕💕💕💕💕 can't wait to try it! https://t.co/tSKgYY8yuE,Twitter for iPhone
742576677138485249,RT @chrisporter1998: Never had a girl as my background until @KylieJenner came out swingin❤️❤️ https://t.co/q7NpApU9mx,Twitter for iPhone
742511866774048768,KyMajesty. Launching 6/16 who's ready? @kyliecosmetics https://t.co/Wvnx0LuwS8,Twitter for iPhone
742477321047678976,"RT @lil_hannyy: yay, I finally got one! @KylieJenner I'm so excited to use this https://t.co/VJIjbH8Qhx",Twitter for iPhone
742476515468681217,RT @_faithtrevino_: Loving these lip kits👄thanks so much❤️ @KylieJenner @kyliecosmetics https://t.co/Fi5dmGT9mC,Twitter for iPhone
742250772595806210,RT @kyliemoms: The purest love is the love @KylieJenner has for her dogs 🐶💙 https://t.co/ea3fFVm08K,Twitter for iPhone
742113443684048896,Sophie isn't my puppy :( but I just saw her last week for a play date 🐶 https://t.co/HT6MIYucNN,Twitter for iPhone
741945807696363520,😟 https://t.co/7D86TRZCGl,Twitter for iPhone
741527525487083520,RT @maartinaxo: Me when people keep saying positive things about @KylieJenner products! So so proud of her! Love u so much Ky!! ❤️❤️ https:…,Twitter for iPhone
741525880803983360,So cute! Thank U so much!  https://t.co/UK0qQ3kxDR,Twitter for iPhone
741454715225919489,Thanks everyone for another record setting day for @kyliecosmetics,Twitter for iPhone
741440835800072192,"King, Reign, and So cute still available ! https://t.co/8rHgnyjq1A",Twitter for iPhone
741435938203541507,Mary Jo K is still available 💋💋💋 https://t.co/ObiDG3J5sw,Twitter for iPhone
741418689010925568,"Hi babies. reign, king, like gloss, so cute gloss, and Mary Jo are still available for my loves. https://t.co/bDaiohhXCV",Twitter for iPhone
741417442186911745,RT @jayyragewwe: Me because I ordered my first Kylie lip kits! I got the ones I wanted and life is complete @KylieJenner https://t.co/1tDQl…,Twitter for iPhone
741391817841639424,RT @danielle_booty: When you successfully ordered ALL the Kylie Jenner Lip Kits you wanted @KylieJenner @kyliecosmetics https://t.co/20vNKJ…,Twitter for iPhone
741372621246238720,RT @kylierubius: @KylieJenner I'm so excited 💕 Can't wait for them to come https://t.co/jJWhlOIZ4I,Twitter for iPhone
741371616727171072,https://t.co/bDaiohhXCV,Twitter for iPhone
741370624514232320,RT @AnnaaMcKay: Finally managed to get some goodies from @kyliecosmetics  @KylieJenner 👄,Twitter for iPhone
741369098743906308,"RT @ailynmartinez31: @KylieJenner I was finally able to get ""Reign"" after many attempts.😭😭 https://t.co/CW49YA6EWd",Twitter for iPhone
741368634220503040,"RT @LC_Woods: Shut up. I did not just get #DeadofKnight on the first go. Like, literally so cute @kyliecosmetics @KylieJenner 💋✌🏽️ https://…",Twitter for iPhone
741368542365261825,RT @kyliespuma: Kylie Your Business Is Doing Great! Everyone Is Happy They Got Dead Of Knight!💀 @KylieJenner,Twitter for iPhone
741368161295962112,RT @leanne_medina: Adding to the collection!! I have all of them now! @kyliecosmetics can't wait to receive #DeadOfKnight @KylieJenner http…,Twitter for iPhone
741367866826465280,RT @Saffron_Biggs: Yassss @KylieJenner I got #DeadOfKnight! So fast. 👏🏾👏🏾👏🏾,Twitter for iPhone
741367824338145280,"RT @_TheRealZhane_: #DeadofNight I JUST GOT IT , think I'm one of the first, can't wait to get it 💀💣@kyliecosmetics @KylieJenner https://t.…",Twitter for iPhone
741333625401004033,RT @kstevens109: finally recieved candy k and koko k!! @kylielipkitupd @KylieJenner @kyliecosmetics https://t.co/rI5GHjkajN,Twitter for iPhone
741331977559638017,2 hours! https://t.co/xmSTEfF1km,Twitter for iPhone
741331840028413952,2 hours! https://t.co/6Zu9w7cnf7,Twitter for iPhone
741112278926397440,They're so beautiful  https://t.co/PDOHwecZv4,Twitter for iPhone
741025001487224833,RT @annasidhu_: Actually fallen in love with exposed😍@KylieJenner https://t.co/dA7QzY7B05,Twitter for iPhone
740808215294803969,RT @tharealversace: If you've never seen Kylie jenners snapchat this is what you should expect 💀😂 https://t.co/jGdO7cYqZd,Twitter for iPhone
740800416082972672,RT @smgxbnm: YAAAAS GIRL 👌🏼👏🏼 @kyliecosmetics @KylieJenner lots of love from Japan 💕 https://t.co/c0CeXYMvnN,Twitter for iPhone
740656102937755649,tomorrow @topshop @kendallandkylie swim. https://t.co/yCFuGSKzwN,Twitter for iPhone
740532217336602624,RT @THELOVEMAGAZINE: WATCH: Kylie and Kendall get interviewed by Topshop about each other. https://t.co/ovzjGSdPuA https://t.co/7ZQTuWlGkA,Twitter for iPhone
740417745615998976,RT @kyllizlle: @KylieJenner It was only your dream to have your own black lipstick and now you made it! So proud of you. 👄 https://t.co/Rsf…,Twitter for iPhone
740416222752346112,RT @thatkidwhorauhl: Smokin' hot. Can't wait for this!!!! @KylieJenner @kyliecosmetics https://t.co/K7KE8AZ6vU,Twitter for iPhone
740322701940686848,RT @nixjavier: @KylieJenner 's photoshoot for #DeadOfKNight is bomb af,Twitter for iPhone
740322648907907073,RT @briannamvrie: the fact that @KylieJenner LITERALLY MADE A SHADE PEOPLE WERE ASKING FOR. &amp; people ask why i love her 😍 #DeadOfKnight,Twitter for iPhone
740319397667995648,"RT @KARDASHlANWEST: Kylie made #DeadOfKNight for us. We asked and she made it. Who else do it for the fans and customers? I love you, girl…",Twitter for iPhone
740314601577799680,RT @Thatsso_Naynay: @KylieJenner had a photoshoot with the fans picked color on! 😍😍 so proud of how far your line is going and growing http…,Twitter for iPhone
740307531621273600,RT @j_bongiovanni: @kyliejenner omg i recognize that @kendallandkylie striped t-shirt dress in your snap! I just got it and love it! https:…,Twitter for iPhone
740307094880935937,"RT @c_ricch: Puttin everyone on #KylieRadio ❤️❤️
All I listen to @KylieJenner",Twitter for iPhone
